95 174 4 
99 174 4 
99 174 6 
95 174 6 

95 174 4 
97 177.464 4 
97 177.464 6 
95 174 6 

95 174 4 
93 177.464 4 
93 177.464 6 
95 174 6 

95 174 4 
91 174 4 
91 174 6 
95 174 6 

95 174 4 
93 170.536 4 
93 170.536 6 
95 174 6 

95 174 4 
97 170.536 4 
97 170.536 6 
95 174 6 

95 174 4 
99 174 4 
99 174 6 
95 174 6 

