20 97.5 30 
20 100 60 
20 100 60 
20 102.5 30 

20 97.5 30 
20 100 60 
20 100 60 
20 102.5 30 

20 97.5 30 
25 95 0 
25 105 0 
20 102.5 30 

20 97.5 30 
15 95 0 
15 105 0 
20 102.5 30 

20 97.5 30 
20 100 60 
20 100 60 
20 102.5 30 

