90 166 2 
85 166 4 
85 174 4 
90 174 2 

90 166 2 
95 166 4 
95 174 4 
90 174 2 

90 166 2 
95 166 0 
95 174 0 
90 174 2 

90 166 2 
85 166 0 
85 174 0 
90 174 2 

90 166 2 
85 166 4 
85 174 4 
90 174 2 

