95 166 4 
99 166 4 
99 166 6 
95 166 6 

95 166 4 
97 169.464 4 
97 169.464 6 
95 166 6 

95 166 4 
93 169.464 4 
93 169.464 6 
95 166 6 

95 166 4 
91 166 4 
91 166 6 
95 166 6 

95 166 4 
93 162.536 4 
93 162.536 6 
95 166 6 

95 166 4 
97 162.536 4 
97 162.536 6 
95 166 6 

95 166 4 
99 166 4 
99 166 6 
95 166 6 

