85 166 4 
89 166 4 
89 166 6 
85 166 6 

85 166 4 
87 169.464 4 
87 169.464 6 
85 166 6 

85 166 4 
83 169.464 4 
83 169.464 6 
85 166 6 

85 166 4 
81 166 4 
81 166 6 
85 166 6 

85 166 4 
83 162.536 4 
83 162.536 6 
85 166 6 

85 166 4 
87 162.536 4 
87 162.536 6 
85 166 6 

85 166 4 
89 166 4 
89 166 6 
85 166 6 

