85 174 4 
89 174 4 
89 174 6 
85 174 6 

85 174 4 
87 177.464 4 
87 177.464 6 
85 174 6 

85 174 4 
83 177.464 4 
83 177.464 6 
85 174 6 

85 174 4 
81 174 4 
81 174 6 
85 174 6 

85 174 4 
83 170.536 4 
83 170.536 6 
85 174 6 

85 174 4 
87 170.536 4 
87 170.536 6 
85 174 6 

85 174 4 
89 174 4 
89 174 6 
85 174 6 

