188.858 112.583 2 
184.528 110.583 4 
179.528 117.511 4 
183.858 119.511 2 

188.858 112.583 2 
193.188 114.583 4 
188.188 121.511 4 
183.858 119.511 2 

188.858 112.583 2 
193.188 114.583 0 
188.188 121.511 0 
183.858 119.511 2 

188.858 112.583 2 
184.528 110.583 0 
179.528 117.511 0 
183.858 119.511 2 

188.858 112.583 2 
184.528 110.583 4 
179.528 117.511 4 
183.858 119.511 2 

